Reviews,stars 
"The deserts were fantastic also, but not good for the diet.",5
"You may pay top dollar to go here, but if you love outstanding food, you can't go wrong!!",4
Del Frisco's continues to be one of the best steak meals in New York City. I've now ate at Del Frisco's 4 times over the last 2.5 years and have yet to have less that a fabulous meal along with all of my friends.,5
Great professional service with an attention to detail and presentation.,5
Great Service.,5
Food was amazing. Best steak I ever had. Food is always consistent and service is on point.,5
You get your monies worth.,5
"Right in the middle of the hustle and bustle of the city, Del Frisco's was a lovely choice for us who were visiting NY and wanted a good place to eat and feel the energy of the city. Our view was fantastic since the walls were made of glass. We could enjoy the city while eating our fantastic steak which was a great value for the money we paid. The service was excellent. We highly recommend it.",5
"Ribeye steak average at best, shrimp cocktaail perfect, bar try's to give you cheaper scotch, when you order 18yr macallan.",5
"Had out of country guests who wanted a NY Steak experience and it was quite good. I had not been in several yrs and was pleasently surprised. Even as a financial svcs the scene in these rests can be a bit much. In any event seated reasonably quickly, waiter very professional, not pushy and very engaging. Steaks as usual very, very good, one of the group's fish of the day excellent. Appetizers and Sides (esp crab cake and mashed sweet potatoes) excellent. Wine list almost too large, with some decent prices especially 1st page with reccomendations and specials. Had a very good Calf Cab 05 from Howell Mt that was exceptional and very well priced. Overall nice eve, total cost in line with high end rests in NYC, def would go back.",5
"My husband and I just moved back to NYC and this was our first stop for a good filet. We consider ourselves steak snobs and the Del Frisco's filet is at the top of our list. We also love the tower of onion rings, though we can never finish it! Our waitress was super friendly and recommended a fabulous wine - reminding us of the fantastic customer service we hadn't experienced while living abroad. A perfect welcome home!",5
very expensive New york dining,5
BEST steak on earth is their filet and best dessert anywhere is the Lemon Cake.  My favorite restaurant in the world!,4
Food and service was delicious. Would return again. Great selection of wines.,4
"Overall the experience was enjoyable.The service was excellent as was the ambiance.Very,very pricy for the quality of food. I have had better food at much lower prices.",5
Great meal especially their steaks!,5
"We went with another couple for brunch to celebrate my birthday. It was all our first time there for brunch and it was excellent. Our server was great and the food was so delicious. We already can’t wait to go back for brunch! It was our first time there since the Barrel Room was built, gorgeous! Adds so much to the property and experience!",5
Solo me retrasaron una hora mi reserva,5
"staff was great! if all the servers treat customers the way ours did then everyone should have a great experience. food was great really enjoyed the entire meal. sometimes when you pay these kind of prices you feel like it just wasn't worth it. not so here! did not mind one bit when we were all done , well worth it!",5
We've been here many times. The food is delicious and the service is great. My husband had a porterhouse and I had a Salmon. We always leave really satisfied.,4
"Being the first time going to Frisco's we didn't know what to expect, only the reviews I had looked at prior to help in making the decision to eat there. Well, the atmosphere is elegant, tables are very spaced out which I love as I don't like dining right on top of the next person. We were seated in a booth which was very comfortable. The menu was on the small side so your choices are limited. The food itself was excellent! Pricey but worth it. I would dine here again.",5
One of my favorite steak houses in the country.,5
Too much. Over the top without the substance. Place to see and be scene if you are insecure or are looking for a sugar daddy. Get at it.,5
as usual the food and serveice were excellent - you do need to take out a sencond mortgage.,5
Fabulous steaks. I had the bone-in strip steak and my wife had the bone-in Filet; both wonderful!,5
Del Frisco's was one of the best dining experiences I ever had! It was wonderful!,5
Very good dining experience. I had to send a strip steak back that had been ordered medium but came out rare. I was told that the steak was medium according to the restaurant standards. The server nonetheless took the steak back and it was then cooked properly.,4
"There are lots of choices in New York for steaks, I was very pleased with our meal at Del Frisco's. The steak was excellent! I had eaten at their restaurant in Dallas and this was even better.",5
A Fantastic Experience. Outstanding meal. Highly recommended.,5
"Food, Ambiance and service was outstanding! Went for my birthday and loved every minute of it, a bit pricey but well worth it.I ordered Filet Mignon and my husband has bone-in ribeye (both cooked to perfection) and for the sides we had skillet potatoes with onions (which was the best) and macaroni with cheese (which was abit boring), but overall delicious! To finish it off they gave us a complimentary slice of lemon cake(icing was too sweet, but the filling was great). I would definetly go again for a special occasion,and highly recommend going for when you're able to splurge.",5
"Good food, horrible service. Waited 15 minutes for water and a wine menu. Water was never refilled without our hounding sides came late I've been to del frisco at least 15 times, why do I get a bad table every tome? Service was just bad. Food was good though.",4
"Overall, the dining experience was very good. The service was outstanding. The food was excellent.",5
"Food was great, service great. But totally overpriced. The most expensive steakhouse in New York.",3
"Steak is not up to par with the top steakhouses in NYC. Filet comes with pepper, cut is not thick, I asked pink, waitress said, medium will have blood, came well done. Don't waste your time at this restaurant when there are so many excellent steakhouses in NYC",2
"We were celebrating our anniversary at Del Frisco's. The food was terrific and our server, Courtney, was outstanding. Indeed, she made our anniversary special. My only complaint was that I had asked for a special quiet table. They first took us to a table in the bar. When we asked for a quieter table they sat us been a group of 14 twenty year olds and a group of six - quiet it was not! Obviously, I wasn't going to ask for a third table and began dinner disappointed in the restaurant. But, with Courtney's arrival, I put aside the noisy ""neighborhood"" and enjoyed myself immensely. She was attentive, enthusiastic, and charming. The service was outstanding. Even brought us a complimentary dessert to share with a candle on top.",4
It was Great Experience - Amazing Steaks!,4
"Our experience at Del Fresco's was great. We were celebrating a special night, and the relaxed atmosphere, GREAT food, and terrific service really make the night complete.",4
"It seemed that the waiter was trying to push the more expensive $70 items that were not on the menu, then what was on the menu itself. We ended up ordering what was on the menu. We ordered steak medium-rare, but what came to the table was more than well done. They had said it will take 20 minutes+ for the entree to be done, and so we didn't want to wait for another 20 minutes over the first 30 minutes to get a medium-rare steak. My son said the meat felt chewy.",4
"We asked for a table for two, not near the bar. There were so many empty tables for two by the windows; instead, we were put in a booth that sits 4.. strange.",5
"Been here many times and it always shines,this time though the waiter was on a mission to get us in and out and it was a little annoying to have to make it clear several times we where not gonna be rushed!",5
The food wasn't as good as I had remembered.  Much less ambiance than the Philadelphia Del Frisco's. The pineapple infused vodka was excellent however,4
"Just mediocre in my opinion. We had a gift card we had purchased at an auction but we likely will not be back. Service was good, our server was very sweet but the food just didn't do a lot for me. I order the salmon which came with ""mushroom risotto"". Brown rice with pieces of mushroom in it is not mushroom risotto. Overall not bad just nothing that will keep us coming back.",5
The drive out to this location is scenic and pleasant.  We enjoy being outside in the summer and celebrating January special occasion events in the winter.  The food is delicious and the wine soothing.  We are always extra happy when we get Angie as our server.,5
We got really lucky and the weather was beautiful on a Sunday in January.  Their new barn was open and brunch was served to perfection.  The service was great and attentive.  The food was hot and the atmosphere was perfect.  Lot's of variety within food choices and the desserts were to die for!  A great low key time with friends and family!,5
"We did Sunday brunch for my sister's birthday and it was lovely. They were very slow that day, I'm assuming because it was snowing. The staff was very friendly and definitely gave us special attention being that there were so few guests. I've also been in the summer when you could barely find somewhere to sit because it was so packed, and the service was great then as well. We have already planned another several outings to be there that were on the list to find a location for.",2
"Was very disappointed in the choice of foods offered and the fact that almost everything was cold, or not hot enough to enjoy.",3
"This visit had both good and the average.  First, the winery is as beautiful as ever and sitting close to a roaring fire provides a great back drop.   Second, the 3 Swans wine we had was very good and we enjoyed it very much.  Third, the service was very good and our server was very friendly even has she had to deal with some large tables in addition to the two of us.  The not as good was the food.  The salads were fine and provided a nice start to meal.  Our entrees were just ok.  We both had the short ribs and we found them to be dry and a little hard to eat.  Extra reduction sauce helped. The portions were enormous as well.  The ""Risotto"" was a rice pilaf that was fairly tasty.  The Brussels sprouts were clearly frozen, although they had seasoned them up with bacon and onions.  Not a disaster, but not up to the standard we remembered from before.",3
"We had brunch inside the winery itself on Valentine's Days, so when we planned our Girl's Weekend, we made reservations to go on November 19th.   The brunch is now in The Barrel Room, which had no ambiance, felt like a warehouse, the food is served in a dark, uninviting room, and most of it was cold, which we brought to server's attention, who by the way was the only good thing about the visit.  This was disappointing because we had people from out of town, and it was a bad experience.   The brunch in February had an omelet station, a meat carving station and a dessert table.  The selection for the $21.95 price was not very good.   There were no toppings for the scrambled eggs such as cheese, the potatoes were cold and not tasty, the brisket was dry and over-sauced, only good tasting things was the salad and green bean casserole dish.   I have been there a few times besides the Valentine's day brunch, and the food at the winery was awesome, so I was very upset the brunch this past weekend was so bad.   I will not be returning, as my 5 other friends and everyone we know will  not.",2
My 2nd visit was much better than my first visit.  ,5
"The staff were very courteous and welcoming.  We were seated prompt, given good explanation regarding the brunch, the food was very good. The setting was great. Everyone in my party was pleased and plan to return.",5
"The dining room was very noisy, with no thought given to sound abatement. We were seated next to a group of ladies, having a good time, but their laughter was very loud and echoed throughout the dining area.  The loud music made having a dinner conversation very difficult. ",5
"My Prime Rib, the most expensive menu item, was served almost cold, and it was very tough and extra fatty.  The flavor was bland and almost tasteless.  I was brought my meal with a very sparse serving  of vegetables and was told that the chef was in a rush,  and more would be brought later.  I was brought more, but it was just odd.",5
"We had a date including happy hour and an early dinner.  We were surprised there weren’t more high tops to sit at since there are no bar stools.  The wine was interesting to try.  A good variety.  The cheese/cracker appetizer we shared was good.  However, we were very underwhelmed with the dinner.  We had a chicken parm plate and a beef short ribs plate.  We agreed the food wasn’t bad but it wasn’t worth the drive or the price compared to just eating at home.  The servers were friendly and attentive.",5
Everything about this place was amazing! The service was great.  The server answered any questions we had and timed our courses perfectly. The food was so delicious.,5
We had brunch on Sunday. Was delicious. We will be going back,5
The Barrel Room is incredible! Very well designed with great views of the lake. The woodwork on the bar is beautiful and table decorations were lovely. Such a great experience for Sunday brunch!,4
My wife and I went to Cedar Lake for her birthday. We were excited to eat in the restaurant since we had a very good experience last year. We arrived for dinner on time and were seated promptly since the restaurant was not too crowded. That was the best part of dinner.  ,5
"After 10 minutes of idle chitchat, I realized the waiter had not approached our table. I purposely did not get the attention of the waiter because I wanted to see how long it would take for him to realize we were seated in his station. After 30 minutes, the waiter never acknowledged us and we decided to leave. To summarize, we were excited to eat at the restaurant but ended up very disappointed.",5
Note to staff: you may want to be more aware when people are anxious to eat at the restaurant. I don't think your owner would be too happy to know that they lost out on the significant dollars we were prepared to spend on dinner because of a total lack of service.,5
"Beautiful setting. Confusion regarding seating (I told hostess we had a reservation, she said they don't take reservations??) Plenty of tables available, though.  Asked several staff members about ordering lunch, got different answers from each. Finally found out where to order food in another building. Some people had waiters but we were told to order at the bar. Staff member behind the bar was nice but a bit  frazzled. She said they were out of almost everything (food) due to large event the day before. Spent $50.xx on two wine slushes, a beer, nacho chip (with cold cheese & a pinch of pulled pork), and a few pretzel sticks. Then went out to eat somewhere else. ",5
May go again sometime just because of convenient location and beautiful setting. Won't ever go expecting to eat.,1
Good for date,5
"Food  was great, but service was okay. It was offensive our waiter started to clean the floor before we left the table.",5
Great service and the food was excellent.,4
Absolutely amazing food. The staff are extremely generous and kind to you. Everything was perfect. A little pricey but I was ready to pay a high bill before even getting there. By hey.. what do you expect for a high end steakhouse in the middle of NYC. ,5
Al in all 1000% worth it,5
"We went during restaurant week. Even though it was clear that we were not business men on an expense account we were treated as if we were.  The food was excellent and the service was spectacular. It was an exceptionally good value due to the restaurant week pricing, But there was a reasonable business man's lunch on the regular menu",5
This was my 7th time here but it was my best friends 1st time . She loved the decor all the way down to the dessert. We were at a great table with the best view of all the buildings along avenue of America’s (6th Avenue) including radio city music hall. Me and her booked our reservation through open table for restaurant week but when we arrived we were notified that we could not order food from the restaurant week prefix menu because it wasn’t available for dinner (only lunch). I was a little discouraged because that wasn’t explained on the website but our waitress managed to fix the minor issue and offer us something close to it. She was very nice & personable. We recieved a 3 course meal for $60 each (well worth it). We had Cesar and their house salad which had the most delicious avocado ranch dressing on it topped with a well done slab of cured brown sugar smoked bacon on it. We also had the salmon & fillet midallions with the famous Lobster mac and cheese for our main course. For the desert we had a creamy chocolate mousse and cheesecake that was to DIE FOR!! The service was phenomenal. I would recommend this place to anyone looking for 5 star quality service and delicious food. It is a little on the expensive side but it’s worth every penny. Thank you for making my best friends 1st experience here special. We’ll be back soon❤️,5
Absolute best as always,5
7 big guys and a cramped table upstairs in the corner by the window...only complaint! Management should’ve been able to help us out somehow...food and service were excellent!,3
"Service was awful!!!  Waitress kept claiming she was ""sick"".  Cut of filet mignon had fatty pieces and it was super small.    I would not recommend this place at all.",2
I have eaten here many times. Back in 2008 we had our sons graduation party after he finished his West Point degree.  Very special place for our family!  This time it was our 30th wedding anniversary!  Received a signed card from the staff ❤️ Can’t say enough good things about Del Frisco’s!! A must for every visit to NYC!!,3
"I always enjoy me meals at delfrisco, they have the best steak.  I took my friend there in honor of her retirement.  We had the best time ever.  My friend was really impressed and I'm sure she will return as i will.",5
"Overall, a wonderful experience, as usual!",3
"At Del Frisco’s, I look forward to the steaks. The steaks are  expertly cooked to your requested temperature. For Rib eyes, I recommend medium to caramelize the fat just a bit more or in general medium rare. The service was engaging but not intrusive. My water glass was never empty... Excellent. Thus is s must go to impress or to celebrate in style.",5
A good experience with restaurant week!,3
Mashed potatoes and cheese cake were delicious!,5
"For fellit steak, I think it's in normal standard.",5
The staff was professional and knowledgeable about the menu.  Great ambiance!,5
Celebrated birthday and watched the Superbowl.  Great table setting near bar area.  Waitress/staff very attentive.  Presented me with a beautiful and delicious birthday desert.  Thank you Del Frisco's.,5
One of our favorite restaurants! Ashley our waitress was excellent and spot on with her recommendations and service.  The only draw back was that the restaurants was very cold and we could've used a little heat.  Other than that zero complaints.,4
I have going to del frisco for the last 15 years..Love the steak and crab cake.,5
"A little disappointed in the dress code. T-shirts, baseball caps.",5
"Love the spot and the food, especially before the theatre.",5
Outstanding Service and Food. Highly recommend for those looking for a great dining and food experience.,5
Dinner was good; tender juicy perfectly prepared Double Eagle strip and cheesy potatoes. Mediocre Caesar salad. Large wine list with mostly pricey selections with a few for $200 or less. Room is huge and loud and for our Friday evening 8:30 reservation still filled with groups of white shirted work groups getting louder and more boisterous. Go with your own group and be prepared for the noise of the huge room.,4
"Dinner plans for my husband's 35th birthday went very well! Thanks to our waitress, Andrea, for being professional, courteous, and accommodating. We are also thankful for the delicious slice of lemon cake (with candle) my husband blew for the occasion. Delicious food, great service, and nice location. We'll definitely come again and recommend it to our friends.",3
"Traveling from Miami we didn't expect to find great fish dishes in NYC. We were wrong. The sea bass is melt-in-your mouth incredible! The steak medallions absolutely tantalized every taste bud --- the sides are enormous, and indescribably delicious! One must not visit NYC and miss out on Del Friscos! The staff is courteous, interesting and willing to do whatever is possible to enhance the dining experience. Make a reservation, sit back and relax, and let the meal overtake your senses!",4
The food is outstanding!!! Incredible!!!,5
Special shrimp appetizers were delicious. Nice atmosphere for a business lunch. Service was very good. Only complaint was that my entree salad had too much dressing on it. But I would certainly go back to try more of their offerings.,4
"We had a great table in the corner, and even with all the noise and energy all around us I was able to still ahve a pretty intimate conversation with my date.",4
"This is the Place I go when I want the best steak in nyc, and to impress friends from out of town. They never disappoint.",5
"This was our second time at the New York location. The food was excellent, very delicious. The service was great. The wait staff was very attentive, and always there to help. Our New York Favorite!",3
Our server was very nice and attentive. Our experience there was excellent. A little noisy for me but the food made up for it. I would def. come back!!!!,5
"The atmosphere was great and the service was excellent. The sauces are delectable. However, the steak at Del Frisco's is very heavily seasoned. The steak was a good quality and was overall pretty good, but not really my taste. I prefer steak to be lightly seasoned and to taste the flavor of the meat. If I return, I will have to ask for it with less spices...",5
I felt the restaurant was over priced for the food and service. We happen to be sitting at a table close to the kitchen. My son kept getting hit in the back when the waiters were rushing in and out of the kitchen. Also my son and daughter in law had Filet Mignon which was over cooked. I wouldn't choose this restaurant again when there are so many to choose from.,5
Our most recent experience at Del Frisco's was wonderful. The food was delicious and our steaks were cooked perfectly. The wine selection was impressive and our server was out of this world. We will definitely be back again soon.,5
"What's not to like - this has it all, great service and great steak - it's the total New York City steak experience. While other steak houses are notable in NYC, the floor to ceiling windows provide the New York feeling and city energy while dining.",4
Absolutely wonderful food! Best steak I have every had. The only improvement I would recommend is tha the bar scene is so vibrant that if you are placed anywhere near the bar you will not be able to hear yourself think. Make sure to request a table away from the bar if you want conversation.,3
"Unfortunately, despite a reservation, we were not seated until about 25 minutes AFTER our reservation time. Despite being told that ""we are finding you a beautiful table, you will love it"" we were finally escorted to a table right next to the bar- where the noise was deafening - and serving station. We declined that table and were finally seated at a quiet table in the back.",1
"Pizza and salad - yummy!  Best pizza ever.   Homemade dough and sauce, excellent pepperoni and topping.  We had the best server, Allie B.  She was terrific, efficient and very friendly!",5
Service was wonderful,4
"Everything was perfect, however, we would suggest having more lighting for outdoor evening dining.  We couldn't see the food we were eating.  The waiter tried lighting candles for extra light but that wasn't much help and then the wind blew them out.  Maybe a different type of lighting would help.    When we arrived it was still light out, but by the time we received our food, it was dark.  ",4
The food was awesome and service great!,3
Food was great but there was to many flies over food!,2
Food needs to be covered.,2
"We thought the food was FABULOUS!!! Great brunch menu, with lots of tasty desserts.  ",4
Our only complaint was that the music (and not our taste) was too loud for us to really talk.,4
"Otherwise, wonderful experience and will be back soon.",3
"Like the place, the ambiance was good, but the side dishes of risotto and veggies were poor quality.  The beef and fish were good, along with the appetizer and wine!",2
"Good food and setting. However, service was slow. ",3
"I would choose the casual yard setting next time, perhaps reserve a firepit by the lake.",5
"We love Cedar Lake Cellars for the wine and atmosphere.  We had never to the restaurant before so decided to try it on Sat.  The service was slow and not friendly.  The food was terrible.  I've never said that before about a restaurant, but in this case I can't say it any other way.  My husband had the Parmesan Chicken and the pasta tasted like they opened a can.  I had the Shrimp and Grits.  The shrimp was rubbery with no taste and the grits tasted like they had ring bologna chopped up in it.  We will definitely go back to drink wine and enjoy the outside atmosphere, but we'll never go back to the restaurant again.",1
"Great way to spend a weekend day.  The food was very tasty but on the buffet it was a little cool,  or not as hot as expected.  The guest seem to all have a good time.  When we went ther was a band who did a great job keeping the crowd engaged.",5
"Beautiful place with great food, wine and music. Sunday Brunch was great and the view of the water adds so much to the experience.",5
The food was great and had lots of variety. The included first drink was a nice starter.  Scenery is great and the staff was very nice.,4
"This was our second time enjoying brunch.  On this occasion we celebrated my mom's birthday.  Our first time was in their tasting room, the second time in their barrel room.  Both were great and enjoyable.  The sangria was delicious and while this doesn't have your standard carving and omelette station their beef tenderloin was amazing and by far delicious and did not disappoint.  In addition to the gorgeous weather, view, and amazing staff the meal is the best brunch value I've ever found.",5
Dinner was not good. Little flavor with a high price. I've had the brunch and nachos on previous trips and they were excellent. The service and atmosphere was awesome!,2
"First time that we stayed for dinner at CLC.  I ordered short ribs.  Short ribs are usually fall off the bone tender.  These were not.  Tough and no flavor to speak of.  The accompanying risotto was equally bland and unimpressive.  The vegetables best described as 'tired'.  With all of their web hype about chef, etc. I expected an actual dining experience.  No one else at the table was impressed with their food choices, which included the salmon and chicken parmesan. This was not an experience I will look to repeat.",2
Very nice place. Ambiance was really nice over looking the lake. They had a live band playing that wasn't too loud while eating dinner. Will be back.,4
"Absolutely beautiful establishment.  Plenty of room to accommodate crowds with the new Barrel Room addition which also allows a little more distance from the band stage.  Sunday brunch was very nice, although we had to wait quite a while to be served our beverages (mimosas, sangria).  New chef had removed bread pudding from brunch menu much to our dismay.  Hopefully it will be reinstated.  Staff was extremely friendly.  This was my first time to visit and I was very impressed.",2
Beautiful atmosphere but slow service.,3
A delightful surprise near our summer cabin. We appreciated the fine service of our waitress Sarah.,4
"The food and wine were very good, and it was a very nice atmosphere. It is a bit pricey. Some lower priced menu items would be nice.",4
Caesar salad was okay..very little dressing and the French onion soup was disappointing.  Service was good.,3
"My husband and I looked so forward to our date night and for him to get crab legs.  It was a pleasant surprise to him that on Thursday's you have all you can eat crab legs.  While the food both his and mine was very good, hot and initially served within a reasonable time, he was not asked if he wanted more crab legs until 5-10 minutes after he finished his current plate, each time.  We're accustomed to service for AYCE food to be more frequent and closer to when you finish your current plate, rather than up to 10 mins after and then it's another 10 mins to get the reorder delivered.  I really enjoyed my Mediterranean shrimp, but I think it would still be fabulous with a little less capers.  Lastly, it felt pretty chilly in the dining area, but I put my coat on and was fine.",4
"Excellent service, and food cannot find enough good restaurants.  Frequent Del Frisco's always a great experience.",5
my favorite place; especially love the shrimp cakes,5
We ran a little late and they held the table for us even though we were about 5 minutes past their 15 minute grace period. They were quite busy but accommodated our late arrival and we were directed to their upstairs bar where we waited about 10 minutes before our table was ready. The cocktails were great and it was nice that there was a large TV upstairs. I made a reminder to myself to possibly return for their bar and bar menu during baseball season. ,5
"The service was spot on and the food was very good. We were not rushed to go through the courses and we were not pestered by over anxious waitstaff either. We had the bacon for an appetizer which we highly recommend if you like smoked meat. The wedge was nice, but what you would normally expect  but it was exactly what I wanted it to be; crisp lettuce, chunky blue cheese, and crunchy thick bacon. The onion rings were great, not too oily and they reheated nicely the next day. The cauliflower was good, but a touch too ""funky"" for me to go with the dry aged steak. Both our steaks were cooked perfectly to medium rare. The chocolate souffle at the end was overcooked and more of a flour-less chocolate cake than a souffle but was still tasty.  We brought our own bottle of wine for a $50 cork fee, which was great considering there are some competing restaurants in the city that do not allow outside bottles. Overall it was a fantastic experience and we will definitely be returning.",4
"I had made a reservation over a month ago for my boyfriends birthday. The food was very good but our seating area wasn’t. We were shoved back in a side room, away from the true ambiance of the Del Frisco experience, which made for a less than overwhelming experience.",5
"My visit was for a Special Occasion, this is not the spot for a Quiet Conversation or Romantic Evening.  We were seated close to the Bar side of the restaurant which could have been part of the problem , but the restaurant was aware that my reservation was for a special anniversary and could have seated us in a different section of the restaurant.  The restaurant did give us a Celebration Desert plate at N/C.",5
"Consistently one of the very best steak places in Manhattan.  The steaks for our party of four were perfectly cooked, tender, and well seasoned.  The sides were similarly outstanding.  Always a fun evening at DelFrisco’s.",5
"My boyfriend and I had an unbelievably amazing experience there on Saturday 2/3/2018. I can't wait to come back. The food, drinks, and service all exceeded our already high expectations. I can't celebrate the wait and kitchen staff enough. What a dream the whole experience was.",5
"Food was phenomenal, service was a bit stuffy. Great people watching view from the second floor",5
I brought my friend for her birthday.  ,5
Everything from ordering food to paying was a great experience. ,5
In my opinion I wouldn’t go any where else to have a superb steak dinner.,5
"Beautiful setting, delicious food, attentive and knowledgeable waiter!! A bit pricey but the total experience made it worth every penny! We mentioned that it was my sons birthday and the waiter surprised us with a birthday cake/dessert platter for him, big enough to share!! So sweet!",5
Great Steakhouse~Highly recommend!,5
Always great,5
The runner brought our bacon and prime rib to table next to us. When they carried plates. The back of plate touches the steak. Unacceptable.,4
"Great birthday experience, everything tasted amazing. Service by Sara was awesome.",1
"If you like steaks and/or seafood, this is your restaurant. The food is fantastic, the service is wonderful, the wine list is huge, and you’ll leave full and satisfied. Yes - it’s expensive...but - in my mind - worth the price.",2
"A very nice place. Let’s start off with they had our reservation and no waiting. We were seated right away with a nice view. Del Frisco is spacious so no one was on top of each other and me and my other was able to have a conversation. The bread was delicious crispy in the outside and soft on inside and hot. The butter was nice and fluffy. We ordered the oysters on half shell and king crab legs for appetizer, the wagyu tomahawk chops and Brussels sprout for dinner and chocolate soufflé cake, espresso double shot and tea.  The oyster and crab legs was fresh. The first problem was the wagyu tomahawk chop was crispy outside (nice) but when you cut into it there was way too much fat. We told the waiter (I think his name was Joel) he brought over one of the manager who saw how fat it was and offered another steak but by then we were a little turn off so they told us it would not be charge. We felt bad and wasn’t trying not to pay so we decided to order a dessert. Problem number two was the dessert came and no espresso or tea till after the dessert was done. We found the dessert dry like it had been sitting a while because the molten chocolate had already dried into the cake and wasn’t flowing any chocolate from the middle. But Joel was nice enough to get the dessert, espresso and tea taken off also. So not the best on the food this time but the service was great and really nice of them to take off the bill everything that was not great. The bill came to about $135 and we gave Joel a $65 tip for trying. We definitely will be back to try something else and hopefully it will be better and get to pay the entire bill. Thank DelFriscos for the great service and see you soon!",1
"My experience whenever I go to Del Frisco’s is beyond amazing. Their service is amazing, their food is amazing. Everything about them is just amazing! I’m always raving to my friends about them how great this place is.",2
The food and service is always very consistent. Our food came out very timely and was great! The server was extremely attentive and pleasant.,5
"Our server Nikki was fantastic!  Very caring, efficient, and friendly server.  The food was wonderful.  The presentation of the entrees was excellent.  All staff members are GREAT!!",5
"Excellent luncheon menu, excellent server (Allie), and wonderful atmosphere.  The quality and quantity of the entrees were  great!!  Great place for  lunch and/or get together s.",5
Excellent food and wonderful service from Nick.  Great atmosphere and great presentation of entrees.,5
"Terrific service, food and atmosphere.  Everything was so very good.  Server was so efficient and friendly.  All staff was excellent.",5
"We went for dinner and ended up spending 4.5 hours for laughs with friends.  The staff were great and very attentive.  They went above and beyond to make sure we had a great evening. From our dinner server, to the bartender, to the manager- all superb!",5
Had great service everything was prepared perfect. Definitely will be going back...,5
"Excellent entrees and salads.  Terrific service by server, Nick. Pasta was excellent and salads were fresh and bread plate was great.",5
"The food and service were outstanding. Table for 7 ready right at our reservation time even though they were very busy. Our server was very attentive and was on top of our every need. Couldn't believe how fast our meals were ready. We hadn't quite finished our appetizers. The food was wonderful. The lasagna was huge! Highly recommend the fried dough for a group dessert. This was our first time there, but will definitely be going back.",5
"We have been fans of this restaurant for years. Great pizzas and salads.  Stromboli is excellent as well. Service is generally good. Manager in reception is helpful and the full bar is a definite plus. Our last meal was great as usual. Only two complaints were the wedge salad (unfortunately comprised almost entirely of the pale yellow core of iceberg lettuce) and our waitress was a little too eager to flip our table.....to the point that my 12 year old daughter noticed. Despite that, our servers are usually conscientious to a fault and I guess even lettuce can have a bad day.  So overall I’m a loyal customer and will definitely go back.",5
Great food and a great atmosphere. We enjoy dining here!,5
"The food was delicious and our server,  Cookie Pusateri was the best!!!",5
Luncheon specials were delicious and plentiful.  Everything was cooked just right .  Service was excellent with server “Cookie”.  She is one of the best!,5
Excellent entrees and terrific service.  Food was very flavorful and presentation was great.,5
"Terrific food, presentation, server and atmosphere!  What a great family owned restaurant.  Everyone is so friendly.",5
"Great food, service was excellent...Devin took great care of us!",5
"We had a enjoyed our visit, food was good, servings were big and a very comfortable atmosphere.",5
"Late lunch - beautiful atmosphere with very friendly staff.  Food was excellent- wonderful presentation and excellent taste.  Server, Cookie, was terrific.  She was friendly,  efficient, and very knowledgeable.",5
Excellent food and service.  Staff very friendly and courteous.  Pizza and Stromboli was superb!,5
"Pizza, salads and drinks — excellent!!   Staff was excellent, friendly and efficient.  Wonderful restaurant!!",5
"We had a wonderful time at giammarco's, celebrating a friend's birthday and having my parents with us as well. The staff was absolutely amazing in the way that they handled our service. Everything was hot and prompt to come out of the kitchen. They made us a very good Manhattan for all four of us to try since we had never had one before. They also brought out a nice dessert for the birthday girl. Thank you for such a fun evening!",5
"Excellent food, excellent service (Allie B), and excellent atmosphere.  Great presentation of entrees and wonderful and efficient service by Allie.",5
Wonderful night. Our server Nicki was outstanding and I very much look forward to dining there again.,5
"Excellent table by the fireplace.  Terrific brunch with a great server, Kelsey.  The presentation of the food was excellent, the flavor was excellent, and the service excellent.  Would definitely recommend Giammarcos for Sunday brunch.",5
Great service. Great food. Great wine selection.,5
Great! Great value for restaurant week and great food,5
We have enjoyed the Wine Bistro many times. Restaurant week provided a great opportunity to dine there with a limited selection that provided some of our favorite dishes and introduced us to a couple of new ones.,3
Had a great time here for restaurant week. Really good food options and a nice wine list. Loved the ambiance of the place and our waitress was the perfect balance of attentive but not overbearing. Would love to come back.,5
The restaurant was full with people taking advantage of Restaurant Week . Our sever Christina was fabulous and the food was  excellent.,5
"It did seem like we waited an unusually long time between our salads and our entrees, but we at least had wine to drink and when the food did come, it was delicious! Can’t beat the value for Restaurant Week.",5
"Been to this location several times. Went recently as part of Columbus Restaurant Week and ordered off of the prix fix menu. App was the veal meatball. Nice! Meatball was huge with a nice beefy flavor. It was covered with a nice tomato sauce and plenty of cheese. Loved it! Main course was my ""go to"" when I dine here - Beef short ribs with creamy risotto and glazed carrots. The short ribs were so tender and flavorful, the risotto was rich and creamy and the glazed carrots were perfectly cooked, nice and sweet, to cut the richness of the short ribs and risotto. Zoey was our waitress. She was attentive and sweet. The place was busier than I've experienced in past visits and pretty loud, not that I minded. It's usually a little more serene. Altogether though, it was a great atmosphere. The only downfall was that they ran out of the desert I ordered, the caramel apple crisp with ice cream.",5
First night of restaurant week and the wine bistro delivered! We absolutely loved their 3 course $25 limited menu which included a shrimp and chorizo mac and cheese which was  super delicious! Service was attentive and fabulous like is usual.,5
